"pk_FieldID","refNumber","name","fk_DataTypeID","isRequired","isUnique","fk_TableID","fk_CreatedBy","createdDate","modifiedDate","status","isCombined","pivot","fk_LookupFieldID","calculateFormula","listValues","fromRange","toRange"
58290,modifieddate,modifieddate,integer,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58291,createdby,createdby,integer,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58292,modifiedby,modifiedby,integer,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58293,createdip,createdip,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58294,modifiedip,modifiedip,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58295,mt_mtrscd,mt_mtrscd,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58296,writeoff_warehouse,writeoff_warehouse,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58297,warehouse,warehouse,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58298,item_number,item_number,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58299,item_group,item_group,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58300,wo_lot_number,wo_lot_number,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58301,transactiondate_m3,transactiondate_m3,string,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58302,issued_qty,issued_qty,numeric,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58303,issued_value,issued_value,numeric,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58304,system_date,system_date,timestamp,0,0,"1152826a-2999-4308-accd-ba51fdda31cc",a7213db3-af1d-4810-ac21-e49160b82291,1743153558117,1743153558117,1,,data,,,,,
58305,pk_ID,pk_ID,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58306,granularity,granularity,timestamp,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58307,rowID,rowID,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58308,formatting,formatting,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58309,createdDate,createdDate,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58310,modifiedDate,modifiedDate,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58311,createdBy,createdBy,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58312,modifiedBy,modifiedBy,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58313,createdIP,createdIP,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58314,modifiedIP,modifiedIP,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58315,REGION,REGION,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58316,ZSMCODE,ZSMCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58317,ZSMNAME,ZSMNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58318,AHCODE,AHCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58319,AHNAME,AHNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58320,ASMCODE,ASMCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58321,ASMNAME,ASMNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58322,SOCODE,SOCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58323,SONAME,SONAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58324,STATENAME,STATENAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58325,TOWN,TOWN,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58326,STOCKISTCODE,STOCKISTCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58327,STOCKISTNAME,STOCKISTNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58328,STOCKISTTYPE,STOCKISTTYPE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58329,SSMCODE,SSMCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58330,SSMNAME,SSMNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58331,SSMCLASS,SSMCLASS,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58332,SSMSUBCLASS,SSMSUBCLASS,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58333,SSMCOMPCODE,SSMCOMPCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58334,SSMSTATUS,SSMSTATUS,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58335,BEAT,BEAT,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58336,RETAILERID,RETAILERID,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58337,RETAILERCODE,RETAILERCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58338,RETAILERNAME,RETAILERNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58339,NATURE_OF_BUSINESS,NATURE_OF_BUSINESS,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58340,TYPE_OF_OUTLET,TYPE_OF_OUTLET,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58341,OUTLET_CLASS,OUTLET_CLASS,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58342,RTRCMPCODE,RTRCMPCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58343,REACHCODE,REACHCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58344,GISCODE,GISCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58345,GSTTINNumber,GSTTINNumber,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58346,YEAR,YEAR,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58347,MONTH,MONTH,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58348,BILLNO,BILLNO,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58349,BILLDATE,BILLDATE,timestamp,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58350,BGCODE,BGCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58351,BGNAME,BGNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58352,CategoryId,CategoryId,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58353,CategoryCode,CategoryCode,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58354,CATEGORY,CATEGORY,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58355,ASBRANDID,ASBRANDID,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58356,BRANDCODE,BRANDCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58357,BRAND,BRAND,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58358,VARIANTID,VARIANTID,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58359,VARIANTCODE,VARIANTCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58360,VARIANT,VARIANT,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58361,SKUId,SKUId,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58362,SKUCode,SKUCode,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58363,SKU,SKU,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58364,ProductId,ProductId,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58365,PRODUCTCODE,PRODUCTCODE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58366,PRODUCTNAME,PRODUCTNAME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58367,BATCHNO,BATCHNO,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58368,PRODUCTUPC,PRODUCTUPC,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58369,DRISHTIORDERNO,DRISHTIORDERNO,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58370,PONO,PONO,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58371,PODATE,PODATE,timestamp,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58372,SFAORDERNO,SFAORDERNO,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58373,SFAORDATE,SFAORDATE,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58374,SFALAT,SFALAT,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58375,SFALNG,SFALNG,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58376,STARTTIME,STARTTIME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58377,ENDTIME,ENDTIME,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58378,PCS,PCS,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58379,CASES,CASES,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58380,VALUE_PTR,VALUE_PTR,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58381,SALESVALUE,SALESVALUE,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58382,VALUE_PTS,VALUE_PTS,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58383,NewProduct,NewProduct,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58384,Test,Test,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58385,state,state,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58386,district,district,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58387,FocusBrand,FocusBrand,numeric,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58388,Design,Design,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58389,BUCode,BUCode,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58390,BUName,BUName,string,0,0,"2f3b1c5d-a131-4fd9-8451-7eedba68613d",a7213db3-af1d-4810-ac21-e49160b82291,1743153557986,1743153557986,1,,data,,,,,
58391,pk_ID,pk_ID,numeric,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58392,granularity,granularity,timestamp,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58393,rowID,rowID,numeric,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58394,formatting,formatting,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58395,createdDate,createdDate,numeric,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58396,modifiedDate,modifiedDate,numeric,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58397,createdBy,createdBy,numeric,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58398,modifiedBy,modifiedBy,numeric,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58399,createdIP,createdIP,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58400,modifiedIP,modifiedIP,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58401,REGION,REGION,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58402,ZSMCODE,ZSMCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58403,ZSMNAME,ZSMNAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58404,AHCODE,AHCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58405,AHNAME,AHNAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58406,ASMCODE,ASMCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58407,ASMNAME,ASMNAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58408,SOCODE,SOCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58409,SONAME,SONAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58410,STATENAME,STATENAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58411,TOWN,TOWN,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58412,STOCKISTCODE,STOCKISTCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58413,STOCKISTNAME,STOCKISTNAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58414,STOCKISTTYPE,STOCKISTTYPE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58415,SSMCODE,SSMCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58416,SSMNAME,SSMNAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58417,SSMCLASS,SSMCLASS,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58418,SSMSUBCLASS,SSMSUBCLASS,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58419,SSMCOMPCODE,SSMCOMPCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58420,SSMSTATUS,SSMSTATUS,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58421,BEAT,BEAT,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58422,RETAILERID,RETAILERID,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58423,RETAILERCODE,RETAILERCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58424,RETAILERNAME,RETAILERNAME,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58425,NATURE_OF_BUSINESS,NATURE_OF_BUSINESS,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58426,TYPE_OF_OUTLET,TYPE_OF_OUTLET,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58427,OUTLET_CLASS,OUTLET_CLASS,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58428,RTRCMPCODE,RTRCMPCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58429,REACHCODE,REACHCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
58430,GISCODE,GISCODE,string,0,0,"085bbb0c-d42e-4ccc-b2ef-d2da4de92c01",a7213db3-af1d-4810-ac21-e49160b82291,1743153558252,1743153558252,1,,data,,,,,
